QUEST_JOBSTEP_20150714_002870	Перейти на Извиняющий Мастер в хребет каменный (akmens)
QUEST_JOBSTEP_20150714_002871	На Извиняющий Мастер даст вам пропустить продвижению назначение, но просил вас, чтобы получить потерянные снисхождения предложения. Найти Потерянный привилегия предлагает на Акведук мост Площадь.
QUEST_JOBSTEP_20150714_002872	Поражение красного дерева Ambulos на перекрестке Apsimesti
QUEST_JOBSTEP_20150714_002873	Садху Мастер попросил вас победить монстров, которые представляют опасность для жителей. Поражение красного дерева Ambulos от Apsimesti перекрестке.
QUEST_JOBSTEP_20150714_002874	Поговорите с монахом Магистр Богиня' Древний сад.
QUEST_JOBSTEP_20150714_002875	Инструменты купец хочет затвердевшая нефть в обмен на информацию. Собрать Затвердевшего масла из Puragis в Saknis равнины и отдают средства купца.
QUEST_JOBSTEP_20150714_002876	Идти к колдуну Мастер в лес молитвы
QUEST_JOBSTEP_20150714_002877	В Rodolero мастер сказал вам, что вы теперь настоящий Родельеро, но также сказал вам, что можно еще улучшить. Поражение Colimencia на Грин-Мэнор и выяснить, чего недостает в вас.
QUEST_JOBSTEP_20150714_002878	Идите в Cataphract Мастер в ворота Великого царя
QUEST_JOBSTEP_20150714_002879	Зайдите в Мастер-Тауматург в ворота Великого царя
QUEST_JOBSTEP_20150714_002880	На мастер-Тауматург желает знать, хотите ли вы быть в состоянии превзойти на следующий уровень. Поражение Netherbovine, что вносит беспорядок в Poslinkis лес.
QUEST_JOBSTEP_20150714_002881	Мастеров в каменный (akmens) Ридж в погоне за монстром, порождающим хаос и исчезают. Поражение Netherbovine, которая появилась в Poslinkis лес.
QUEST_JOBSTEP_20150714_002882	Встретить колдуна Мастер в лес молитвы
QUEST_JOBSTEP_20150714_002883	Колдун мастер сказал вам, что Вы не должны оставаться до сих пор монстры сходят с ума в эти дни. Идите богини древних садов и поражение Necroventer.
QUEST_JOBSTEP_20150717_002884	Я сделал бизнес на долгое время с инструментами купец в Клайпеде так что я, возможно, смогу помочь вам.
QUEST_JOBSTEP_20150717_002885	Legwyn Family's Seal [Squire Advancement]
QUEST_JOBSTEP_20150717_002886	Honor of the Old Sea [Corsair Advancement]
QUEST_JOBSTEP_20150717_002887	Royal Army Corps Machine [Centurion Advancement]
QUEST_JOBSTEP_20150717_002888	Missing Delegation's Whereabouts [Doppelsoeldner Advancement]
QUEST_JOBSTEP_20150717_002889	Invincible Lady [Sorcerer Advancement]
QUEST_JOBSTEP_20150717_002890	Alchemist's Story [Chronomancer Advancement]
QUEST_JOBSTEP_20150717_002891	Things Left Behind Death [Necromancer Advancement]
QUEST_JOBSTEP_20150717_002892	Past of Crystal Mine (1) [Alchemist Advancement]
QUEST_JOBSTEP_20150717_002893	Past of Crystal Mine (2) [Alchemist Advancement]
QUEST_JOBSTEP_20150717_002894	No One Knows [Rogue Advancement]
QUEST_JOBSTEP_20150717_002895	Lydia Schaffen and the Black Family [Fletcher Advancement]
QUEST_JOBSTEP_20150717_002896	Handling Monsters [Falconer Advancement]
QUEST_JOBSTEP_20150717_002897	Perfect Marksmanship [Schwarzer Reiter Advancement]
QUEST_JOBSTEP_20150717_002898	Responsibility of Olpas Painting [Monk Advancement]
QUEST_JOBSTEP_20150717_002899	Reserved Records of the Cleric [Pardoner Advancement]
QUEST_JOBSTEP_20150717_002900	Disaster is a Great Sample [Druid Advancement]
QUEST_JOBSTEP_20150717_002901	Reception Error [Oracle Advancement]
QUEST_JOBSTEP_20150717_002902	Отдайте украденное в Клайпеде средства купца
QUEST_JOBSTEP_20150717_002903	Сапера Мастер хочет вернуть украденные вещи своему владельцу и покаяться за прошлое. Вернуть украденные вещи на средства купца в Клайпеде.
QUEST_JOBSTEP_20150717_002904	Собирать Босс Монстр Карты
QUEST_JOBSTEP_20150717_002905	В Бокоро Мастер попросил принести карты, полученные от босса.
QUEST_JOBSTEP_20150717_002906	Поговорите Клайпеде средства купца
QUEST_JOBSTEP_20150717_002907	Скульптор Тесла ищет кошку для использования в качестве его модели. Задать на средства купца в Клайпеде если есть кот он может использовать.
QUEST_JOBSTEP_20150717_002908	Найти средства купца отец в Sirdgela лес
QUEST_JOBSTEP_20150717_002909	В обмен на приманки, чтобы заманить кошку, инструменты купец просил тебя найти следы ее отца. Находим торговца отец в Sirdgela лес.
QUEST_JOBSTEP_20150717_002910	Дайте кусок одежды отца на средства купца
QUEST_JOBSTEP_20150717_002911	Вы не могли найти купца, отец, но вы нашли какую-то одежду, которая, кажется, принадлежала ему. Отдайте его инструменты купец.
QUEST_JOBSTEP_20150717_002912	Получили специальные подкормки из сервис Мерчант. Используйте это, чтобы заманить кошку в Клайпеде.
QUEST_JOBSTEP_20150717_002913	Встретить Fedimian Средства Купца
QUEST_JOBSTEP_20150717_002914	В обмен на Затвердевшие масла, инструменты купец Fedimian вам сказал, что монстр по имени Mothstem есть пожарный баночку. Попросить продавца, где вы можете встретить Mothstem.
QUEST_JOBSTEP_20150717_002915	Инструменты купец говорит он встретился Mothstem в Fedimian пригороде. Победить Mothstem в Fedimian Подмосковье и получить Mothstem огонь фляги.
QUEST_JOBSTEP_20150717_002916	Идите к Сквайру Мастер в Fedimian
QUEST_JOBSTEP_20150717_002917	Кусок Legwyn семью печатями
QUEST_JOBSTEP_20150717_002918	Сквайр Мастер говорит, что ему нужна печать Legwyn семьи. Победить монстров и собрать из кусочков Legwyn семьи уплотнение в резиденции павших Legwyn семьи.
QUEST_JOBSTEP_20150717_002919	Собрала все кусочки Legwyn семью печатями. Вернуться к Сквайру Мастер.
QUEST_JOBSTEP_20150717_002920	Вещей, чтобы сделать
QUEST_JOBSTEP_20150717_002921	Возвращение Корсара Мастер.
QUEST_JOBSTEP_20150717_002922	Иди Сотнику Мастер в лес молитвы
QUEST_JOBSTEP_20150717_002923	Вернуться в Мастер-Центурион.
QUEST_JOBSTEP_20150717_002924	Идите в Doppelsoeldner Мастер в Fedimian
QUEST_JOBSTEP_20150717_002925	Возвращение Doppelsoeldner Мастер.
QUEST_JOBSTEP_20150717_002926	Идти к колдуну Мастер в лес молитвы
QUEST_JOBSTEP_20150717_002927	Возвращение колдуна Мастер.
QUEST_JOBSTEP_20150717_002928	Идите в Chronomancer Мастер Стела в дороге
QUEST_JOBSTEP_20150717_002929	Вернуться в Мастер Chronomancer.
QUEST_JOBSTEP_20150717_002930	Идите к Некромантам Мастер в Мюллеры прохождение
QUEST_JOBSTEP_20150717_002931	Вернуться в Мастер-Некромант.
QUEST_JOBSTEP_20150717_002932	Прошлое алмазная Шахта
QUEST_JOBSTEP_20150717_002933	Поговорите с Алхимик Мастер
QUEST_JOBSTEP_20150717_002934	Иди к Алхимику Мастер в Шяуляй шахтерского поселка.
QUEST_JOBSTEP_20150717_002935	Вернитесь к Алхимику Мастер.
QUEST_JOBSTEP_20150717_002936	Идите в изгои Мастер в Fedimian
QUEST_JOBSTEP_20150717_002937	Возвращение изгоев Мастер.
QUEST_JOBSTEP_20150717_002938	Зайдите в Мастер Флетчер в богини Древней сад
QUEST_JOBSTEP_20150717_002939	Вернуться в Мастер Флетчер.
QUEST_JOBSTEP_20150717_002940	Идите Сокольник Мастер Стела в дороге
QUEST_JOBSTEP_20150717_002941	Возвращение в Сокольник Мастер.
QUEST_JOBSTEP_20150717_002942	Talk to the Черный всадник мастер
QUEST_JOBSTEP_20150717_002943	Идите в Шварцера Райтер Мастер в лес молитвы
QUEST_JOBSTEP_20150717_002944	Возвращение в отель schwarzer Райтер Мастер.
QUEST_JOBSTEP_20150717_002945	Возвращение к преподобному учителю.
QUEST_JOBSTEP_20150717_002946	Вернуться к Извиняющий Мастер.
QUEST_JOBSTEP_20150717_002947	Вернуться к Друиду Мастер.
QUEST_JOBSTEP_20150717_002948	Идите к оракулу Мастер в Клайпеде
QUEST_JOBSTEP_20150717_002949	Вернуться к оракулу Мастер.
QUEST_JOBSTEP_20150729_002950	Пожалуйста, соберите хвост штыри из Desmoduses в Тенета Церкви В1.{nl}они легко ломаются, так что трудно получить достойные экземпляры.
QUEST_JOBSTEP_20150729_002951	Приятно. Хвост шпильки не сломаны.{nl}когда вы узнаете от меня, вы поймете как это здорово.
QUEST_JOBSTEP_20150729_002952	Вы должны получить поддержку от Peltasta Мастер.{nl}она будет приветствовать Вас, если вы получить грубая кора дерева из Yognomes в Тенета Церкви В1.
QUEST_JOBSTEP_20150729_002953	Пожалуйста, соберите черные иглы из Glizardons в Тенета Церкви В1 и сдать их в горца Мастер.{nl}я думаю, что будет адекватная миссия для вас.
QUEST_JOBSTEP_20150729_002954	Если это так, бороться против Glizardons в Тенета Церкви В1.{nl}Вы поймете, что поступая таким образом.
QUEST_JOBSTEP_20150729_002955	Вы хотите стать Алхимиком.{nl}я должен выяснить, если вы пригодны для того, чтобы стать Алхимиком.
QUEST_JOBSTEP_20150729_002956	Вы хотите быть лучшим оруженосцем.{nl}если Вы смогли решить мою просьбу, я обязательно помогу вам.{nl}
QUEST_JOBSTEP_20150729_002957	Legwyn семья имеет особняк, который превратился в руины.{nl}оказалось бы, что из-за некоторой плохой инцидент... но, я не хочу покидать дома в таком виде.{nl}я не могу ничего с этим поделать на данный момент, но, пожалуйста, хотя бы печать Legwyn семья оттуда.
QUEST_JOBSTEP_20150729_002958	Вы можете найти печать, которую один раз светило ярко, когда вы идете в особняк Legwyn семьи.{nl}она или сломана, или вы можете иметь трудное время определения его первоначальной форме... может быть, это могло быть полностью нарушено монстров.
QUEST_JOBSTEP_20150729_002959	Так ужасно... если я стану официальным наследником Legwyn семьи, я не оставлю это так.{nl}конечно, я буду помнить, чтобы помочь вам в качестве оруженосца, которые выполнили мою просьбу хорошо.
QUEST_JOBSTEP_20150729_002960	Я не чувствую себя плохо о встречи с кем-либо, кто хочет узнать мои навыки.{nl}но, это не значит, что я приму кого угодно.{nl}
QUEST_JOBSTEP_20150729_002961	Когда Корал равнина, превратившийся в земле когда-то был морем, {nl}когда-то я сражался с великим пиратом назвал Bladislovas решить, кто является сильнейшим море человек.{nl}я выиграл, но ожерелье Bladislovas которые следовало принять в качестве доказательства, упал в море.{nl}
QUEST_JOBSTEP_20150729_002962	Я отказался, поскольку море было слишком глубоко на потом, но я, возможно, смогу найти его теперь, поскольку он превратился в землю.{nl}перейти 32_1 коралловых равнины, чтобы найти ожерелье.{nl}это так ослепительно, так что Вы не будете иметь трудное время находя его.
QUEST_JOBSTEP_20150729_002963	Если бы я мог найти его, народ сказал мои слова полны блеф будет удивлен.
QUEST_JOBSTEP_20150729_002964	Вы действительно нашли его!{nl}он сильно поврежден, но я уверен, что это он.{nl}ладно, я научу вас, мои навыки, как я и обещал вам!
QUEST_JOBSTEP_20150729_002965	Сотник должен способствовать царство и думает, что это его слава.{nl}недавно, я сбор флагов Королевства несколько военных отрядов, находившихся на annhilated Медис " Диена.{nl}я надеюсь, вам также поможет эта задача для славы солдат королевства.
QUEST_JOBSTEP_20150729_002966	Я слышал есть царство воинов, которые шли проиграли на тренировочном поле конфликта Медис " Диена.{nl}я не ожидаю, что они живы, но помнить их лояльности королевству, я хочу, чтобы ты нашел их флаг.
QUEST_JOBSTEP_20150729_002967	Флаг не в хорошем состоянии... было бы лучше, если бы вы нашли его чуть раньше...{nl}мое сердце болит, чтобы увидеть флаг находится в этом статусе, но я не могу забыть тебя, кто мне очень помог.{nl}я помогу вам, чтобы вы могли развивать себя на более высокую ступень.
QUEST_JOBSTEP_20150729_002968	You came here to learn more as a Doppelsoeldner?{nl}But, right now, I have some important task to do now...{nl}Yes, since I trust you, can you do this instead of a test?{nl}
QUEST_JOBSTEP_20150729_002969	Я кое-что готовлю прямо сейчас, так что я должна встретить кого-то, но он не может связаться в последнее время.{nl}я хочу, чтобы пойти и проверить его сам, но с задачей я готовлю это время прогрессировал тихо, я не могу пойти туда, так как я будет замечена большим количеством людей.{nl}вы можете пойти туда для меня??
QUEST_JOBSTEP_20150729_002970	Человек я пытаюсь встретиться с посланником Рамин целом.{nl}я ничего не слышал от него с тех пор как мы связались друг с другом в 36_2 пути паломников.{nl}пойти туда и выяснить, есть ли что-то происходит.
QUEST_JOBSTEP_20150729_002971	Блин... я не хочу в это верить, но accroding к, что вы сказали мне, кажется, что он умер из-за нападения монстров.{nl}я думаю, я должен связаться с Рамином общего с другим методом.{nl}ах, и пожалуйста, сохраните эту тайну другим людям.{nl}
QUEST_JOBSTEP_20150729_002972	Конечно, я не забуду, обещаю вам.{nl}я помогу тебе вырасти, чтобы стать лучше Doppelsoeldner.
QUEST_JOBSTEP_20150729_002973	Я исследую о вечной жизни в последнее время.{nl}я расследую различные документы, но это будет лучше послушайте того, кто живет вечной жизнью.{nl}я хочу, чтобы слушать от нескольких Amjinas, которые все еще присутствуют в этом мире...{nl}
QUEST_JOBSTEP_20150729_002974	Это не хорошо для меня, чтобы посетить их в качестве мастера и мастера мы были разлучены долгое время.{nl}это тоже часть исследования как Маг так спросите у них, как они живут вечной жизнью.{nl}если ты сможешь сделать это для меня, я буду улучшать свои способности как мага на один уровень вверх.
QUEST_JOBSTEP_20150729_002975	Среди Amjinas, местонахождение Dievdirbys Мастер из Западного леса Шяуляй, Некромант Мастер на Мюллеры проход, и Chronomancer Мастер Стела на дороге были подтверждены.{nl}задать каждому из них, как они живут вечной жизнью.
QUEST_JOBSTEP_20150729_002976	Amjinas действительно разные.{nl}я должен думать более широко и найти их.{nl}
QUEST_JOBSTEP_20150729_002977	Хорошо, я доведу тебя до высшего уровня Колдун.
QUEST_JOBSTEP_20150729_002978	Вы пришли, чтобы укрепить вас способности как Chronomancer.{nl}но, прямо сейчас я помогаю задача которой Алхимик Мастер из Winterspoon семья просила, чтобы меня так что я не могу помочь вам в данный момент.{nl}
QUEST_JOBSTEP_20150729_002979	{nl}If you are okay, could you help me with this task little more?{nl}If that's so, I will finish it quickly and help you.
QUEST_JOBSTEP_20150729_002980	Похоже, что Алхимик Мастер ведет расследование об алмазной шахте. {nl}чтобы сделать это, он попросил меня одолжить ему мой шар, который читает прошлое человека, которое шар принадлежал.{nl}исследовать все регионы 1-м микрорайоне и 2-го района в "алмазную шахту".{nl} 
QUEST_JOBSTEP_20150729_002981	Если вы исследовали регионы, полностью в прошлом, шар будет читать ваши воспоминания и записи прошлого.{nl}тогда задача станет гораздо легче.
QUEST_JOBSTEP_20150729_002982	Он был записан полностью.{nl}хорошо. Я пройду этот Алхимику Мастер.{nl}теперь моя очередь помочь вам.
QUEST_JOBSTEP_20150729_002983	Сила некроманта всегда будет выражаться через материалы, которые действуют как катализаторы.{nl}, что мощность будет зависеть от способностей Некромант сам и его мощность.{nl}если вы хотите продвинуться больше, как Некромант, важно, чтобы вам получить эти материалы. 
QUEST_JOBSTEP_20150729_002984	Сильную обиду вертится вокруг Videntis храм соответствии с тем, что я узнал.{nl}когда вы идете туда, вы найдете материалы, которые обладают мысли о мертвых.{nl}если бы вы могли получить те, я открою дверь высшего уровня некроманта.
QUEST_JOBSTEP_20150729_002985	Чем больше обиды или сожаления духи имеют в своих прошлых жизнях, тем сильнее сила их память.{nl}находим памятные подарки, в которых чувствуется сильное сожаление.
QUEST_JOBSTEP_20150729_002986	Это объект, я чувствую сильное сожаление.{nl}если вы сможете подобрать такой объект, вы станете сильнее некроманта.{nl}сейчас, я помогу вам в качестве награды за объект.
QUEST_JOBSTEP_20150729_002987	Так вы пришли сюда, чтобы узнать более высокого уровня способностей алхимика.{nl}но, кое-что я должен делать быстро, так что я не могу научить на данный момент.{nl}это может быть опасно, если я оставлю это как так я стараюсь, чтобы закончить его быстро.{nl}
QUEST_JOBSTEP_20150729_002988	Could you help for the task?{nl}If that's so, I will teach you the abilities of Alchemist as a return.
QUEST_JOBSTEP_20150729_002989	So the Alchemist Master sent you here?{nl}I've prepared it since the head of Winterspoon Family requested it.{nl}Please go back with this.
QUEST_JOBSTEP_20150729_002990	Хорошо.{nl}я расследую алмазная Шахта... мне нужен шар, который записывает воспоминания Chronomancer Мастер.{nl}он-глава нашей семьи Winterspoon так я просила его к нему заранее. Скажи ему, что я послал тебя.
QUEST_JOBSTEP_20150729_002991	Осознанные... на самом деле ты встретил Chronomancer Мастер хорошо??
QUEST_JOBSTEP_20150729_002992	Ты принес шар хорошо.{nl}шар, который записывает прошлое имеет власть читать воспоминания владельца и записи.{nl}если она признает вас как свою обладательницу, он будет читать воспоминания и если есть больше, чтобы быть расследованы, вы должны найти их самостоятельно.
QUEST_JOBSTEP_20150729_002993	Исследуйте все области, в 1 районе и 2-е в район Рудник по добыче кристалла с этим шаром.{nl}если вы исследовали его полностью в прошлом, шар будет прочитать воспоминания своего обладателя и записи прошлого.
QUEST_JOBSTEP_20150729_002994	Это шар Chronomancer Мастер.{nl}это записывалось хорошо.{nl}
QUEST_JOBSTEP_20150729_002995	Я хочу проверить это прямо сейчас, но я думаю, я должен сдержать обещание, с тебя первого.{nl}я научу вас способности алхимика.
QUEST_JOBSTEP_20150729_002996	Эта история, как говорят, имела место однажды в астрале башни.{nl}спор среди учеников Лидии Schaffen вспыхнула.{nl}несколько учеников собрались после обучения и в процессе такого диалога, как говорят, подошли: "неважно, насколько хорош ваш лук, если ваших навыков не хватает, Вы не можете вывести весь свой потенциал. Поэтому, что важно в конце концов-это ваше собственное мастерство.'{nl}таково было требование определенного ученика, который начал спор.{nl}
QUEST_JOBSTEP_20150729_002997	'You are forgetting the basics of archery. What is an archer? It is someone who uses a tool called a bow, right?{nl}Do you think an archer existing without a bow is possible? {nl}Even if one gets famous for their skill with sword and spear, can one still call themselves an archer? In the end, archery is the concept of depending on tools, isn't it?'{nl}
QUEST_JOBSTEP_20150729_002998	The disciple who had a different view argued back:{nl}'You said tools are important, let's talk about that.{nl}What is a bow? There are various weapons for an archer. Just like there are weapons that don't need much skill to handle, like a crossbow, there are also weapons, effectiveness of which varies a lot based on a user's skill, like the ones of the Wugushi.{nl}The Wind Arrow of the Wugushi is hard to master, it's a difficult weapon to wield for someone without experience, no matter how good the materials of one's bow are.{nl}
QUEST_JOBSTEP_20150729_002999	This is the same as saying that since people will die if they don't eat, their lives are less important than food and depend on it.{nl}Are you claiming that since you eat to be able to live on, you are living to eat?'{nl}Upon that, another disciple shared his viewpoint:{nl}'You are arguing about the path of the Archer, but you are only concentrating on one aspect.{nl}What you fail to address is that no matter how famous an Archer one is, no matter how eagle-eyed one is, what they are using to their advantage is the wind. {nl}
QUEST_JOBSTEP_20150729_003000	The arrow could not be shot if it wasn't for the wind and air that carries it to the mark, how could any sharpshooter exist, or rather, how much would an archer be able to do in that case? In the end, what is necessary for an archer is to sense the wind flow and to be able to act on it.'{nl}
QUEST_JOBSTEP_20150729_003001	Lydia Schaffen continued eating while listening to the disciples, keeping her position on the railing. After they finished, she kept quiet for a while, but before long she fiddled with her fingers through the pile of shells of chestnuts she had eaten and picked out something, reportedly saying this: {nl}'What is this?'{nl}The disciple with the sharp eyes answered before anyone could.{nl}'It's the inner skin of a chestnut.'{nl}
QUEST_JOBSTEP_20150729_003002	Было совершенно очевидно, что это был действительно внутренний кожа каштана, поэтому и остальные кивнули в знак согласия и ждала своего хозяина следующего слова. {nl}и так Лидия Schaffen продолжение. {nl}'нет. Это зазубрина моя стрела.'{nl}
QUEST_JOBSTEP_20150729_003003	One day Lydia Schaffen left a certain village alone and walked around at night.{nl} Lydia Schaffen saw a traveler sitting wearily at the roadside on a woodland road. {nl} Out of curiosity, she decided to approach him.{nl} 'Why are you sitting here in the forest in the middle of the night?'{nl}The traveler was hesitant to answer at first, but after being asked multiple times he finally opened his mouth. {nl}The reason was apparently this: {nl}
QUEST_JOBSTEP_20150729_003004	In the past, Rumpelstiltskin was quite famous for challenging his opponents to use their best skill and then defeating them. {nl} But, he changed the rules of his game a bit every time. {nl} Lydia Schaffen asked: 'I understand that you want to challenge my archery skill, so what are we going to do?'{nl}
QUEST_JOBSTEP_20150729_003005	'Of course, a game to see who is better with a bow would not be that interesting. Therefore, let's play a game where you fire an arrow at a target, and then I will try to catch and ride the arrow before it reaches the target,' said Rumpelstiltskin. {nl}Lydia replied, questioning the proposal: 'Ride an arrow?'{nl}'That is correct,' averred Rumpelstiltskin.{nl}
QUEST_JOBSTEP_20150729_003006	Upon answering, Rumpelstiltskin started to shrink his body.{nl} Once he had reduced himself to the size of a child's fist, Rumpelstiltskin spoke: 'Well, this size will allow me to ride your arrow, right?'{nl}Lydia Schaffen thought for a bit,{nl}'There is a problem with that, though. If you touch the arrow and cause it to fall to the ground without it ever hitting the target, then wouldn't that still be a loss for me regardless of whether you rode the arrow or not?'{nl}Rumpelstiltskin answered her with these words.{nl}
QUEST_JOBSTEP_20150729_003007	- Тогда как насчет этого. Я выиграю, если я могу ездить на стрелку, пока она не достигнет цели.'{nl} 'и если ваша стрела упадет на землю, - продолжал он, - тогда мы оба проиграем.'{nl}Румпельштильцхен добавил, 'игра имеет три раунда, два из трех.'{nl}
QUEST_JOBSTEP_20150729_003008	After Rumpelstiltskin's seemingly honest answer, Lydia Schaffen replied, 'Alright, one more thing: I'm going to shoot at any target, in any direction. I'll tell you what the target is each round. This way, you won't be able to get used to it for rounds two and three. Are you okay with this?{nl}'Alright, let's do that,' agreed Rumpelstiltskin. {nl}After also agreeing upon terms of defeat, the game between two people, err, one person and one demon began.{nl}
QUEST_JOBSTEP_20150729_003009	Лидия Schaffen взвесил ее стрелку, позвал его первая цель:{nl}'самое высокое коричневое дерево вон там!'{nl}с этими словами, она выпустила стрелку и он разрезал воздух на страшной скорости{nl}
QUEST_JOBSTEP_20150729_003010	Румпельштильцхен двигался проворно преследовать летящей стрелы, и после того как он вошел, стрела вонзилась в дерево. Как стрелка продолжала колебаться, он танцевал в ритме колебаний и пел неизвестную мелодию.{nl}Лидия Schaffen снова судить ее стрелы, то она называется:{nl}'все шишки на сосне, что на моей передней левой стороне!'{nl}после вызова мишени, Лидия Schaffen развязал ее божественные навыки стрельбы из лука. 
QUEST_JOBSTEP_20150729_003011	'Так что там, я успел посидеть на каждую стрелу, прежде чем последняя стрела достигла цели. Я выиграю.'{nl} Лидия Schaffen ответил,{nl}' конечно, я не могу отрицать тот факт, что вы сидели на каждую стрелу, прежде чем последняя достигла своей цели.'{nl}
QUEST_JOBSTEP_20150729_003012	Rumpelstiltskin gave a wicked grin after hearing Lydia Schaffen's words and said,{nl}'Meaning, I won this game. Now, as for the penalty we agreed on…'{nl}Before Rumpelstiltskin could finish, Lydia Schaffen shook her head and spoke,{nl}'Don't tell me that because you won two rounds, you won't play the final round? It's not acceptable, we clearly promised to play three rounds anyway, didn't we?'{nl}
QUEST_JOBSTEP_20150729_003013	"Игра не заканчивается перед третьим туром, так что я думаю это бессмысленно, чтобы говорить о штрафных санкциях, прежде чем игра фактически закончилась...'{nl}
QUEST_JOBSTEP_20150729_003014	Признавая, что он уже выиграл два раунда и не было оснований для отказа третьего, а также тот факт, что игра была конечно не закончена, Румпельштильцхен не имел никакого выбора, кроме как соблюдать Лидия Schaffen слова.{nl}и так финальный раунд начался, Лидия Schaffen судить ее последнего стрелка и крикнул когда она натянула тетиву:{nl}'моя цель... Луна в небе!'{nl}Румпельштильцхен сторону оседланных стрелку, как только она покинула тетиву, и в скором времени, он понял, что он услышал.
QUEST_JOBSTEP_20150729_003015	Просто как Румпельштильцхен, стиснув зубы, собиралась открывать свой рот, Лидия Schaffen сказал: {nl}'закончить игру, вы должны ездить на стрелку, пока она не прибудет в створ. Игра не может закончиться раньше. Если вам удастся коснулся Луны и вернется, то я обязательно принимаю казнь".{nl}сказав так, Лидия Schaffen начал уходить, как Румпельштильцхен смотрел, стиснув зубы в очередной раз, не в состоянии изменить ход игры.
QUEST_JOBSTEP_20150729_003016	Я заберу печать
QUEST_JOBSTEP_20150729_003017	Скажите ему, что Вы не хотите ввязываться в семейные дела
QUEST_JOBSTEP_20150729_003018	Скажи ему, что это абсурд
QUEST_JOBSTEP_20150729_003019	Я обязательно помогу
QUEST_JOBSTEP_20150729_003020	Я не заинтересован
QUEST_JOBSTEP_20150729_003021	Попроси, чтобы тебе доверять
QUEST_JOBSTEP_20150729_003022	Я не хочу ввязываться в подозрительную задачу
QUEST_JOBSTEP_20150729_003023	Рассказав ему обстоятельства/соединиться/3/TRACK_BEFORE/никто
QUEST_JOBSTEP_20150729_003024	Eternal Amjinas [Sorcerer Advancement]
QUEST_JOBSTEP_20150729_003025	Я попрошу его
QUEST_JOBSTEP_20150729_003026	Скажи ему, чтобы он сам сходил
QUEST_JOBSTEP_20150729_003027	Минуя какие вы слышали/соединиться/3/TRACK_BEFORE/никто
QUEST_JOBSTEP_20150729_003028	Я все брошу, поскольку это страшно
QUEST_JOBSTEP_20150729_003029	Скажи ему, чтобы сделать его задачу на собственные
QUEST_JOBSTEP_20150729_003030	Собирать Desmodus' хвост штыри в Тенета Церкви В1
QUEST_JOBSTEP_20150729_003031	В Psychokino Мастер вам сказал, что он заинтересован в этой области, и он попросил вас стать его помощником. Пожалуйста, получить Desmodus' хвост штыри в Тенета Церкви В1, которые необходимы Psychokino Мастер.
QUEST_JOBSTEP_20150729_003032	Вы получили достаточно Desmodus' хвост штыри. Вернуться к Psychokino Мастер и отдать их ему.
QUEST_JOBSTEP_20150729_003033	Получить грубых лает от Yognome в Тенета Церкви В1.
QUEST_JOBSTEP_20150729_003034	В качестве условия для запроса сотрудничество с Peltasta Мастер в Клайпеде, получить грубый лает от Yognomes в Тенета Церкви В1 и дать их ей.
QUEST_JOBSTEP_20150729_003035	Собираем черные ногти от Glizardons в Тенета Церкви В1.
QUEST_JOBSTEP_20150729_003036	В Peltasta Мастер дал тебе задание. Получить черные ногти от Glizardons в Тенета Церкви В1.
QUEST_JOBSTEP_20150729_003037	Вы получили черные ногти Glizardons. Передать их Горец Мастер в Клайпеде.
QUEST_JOBSTEP_20150729_003038	Черные ногти Glizardons
QUEST_JOBSTEP_20150729_003039	Победить Glizardon в Тенета Церкви В1
QUEST_JOBSTEP_20150729_003040	Мечник Мастер хочет, чтобы ты понял одну вещь. Победить Glizardon в Тенета Церкви В1 и понимать слова, что мечник мастер сказал.
QUEST_JOBSTEP_20150729_003041	Искать объекты великого пирата, Bradislovas
QUEST_JOBSTEP_20150729_003042	Корсар Мастер хочет искать объекты великого пирата, Bradislovas и использовать их в качестве доказательства победы. Искать объекты Bradislovas, что ходили в море на 32_1 коралловых равнине, которая некогда была морем. 
QUEST_JOBSTEP_20150729_003043	Вы нашли сломанное ожерелье великого пирата, Bradislovas. Возвращение Корсара Мастер.
QUEST_JOBSTEP_20150729_003044	Получить разорвал Королевство военный флаг
QUEST_JOBSTEP_20150729_003045	Центурион Мастер хочет получить флаг Королевства военного, который был уничтожен на Medzio Диена. Победить монстров на тренировочном поле конфликт и восстановить сорванный флаг Королевства военных.
QUEST_JOBSTEP_20150729_003046	Вы собрали все рваные флаги Королевства военных. Вернуться в Мастер-Центурион.
QUEST_JOBSTEP_20150729_003047	Найти местонахождение исчезнувших 
QUEST_JOBSTEP_20150729_003048	В Doppelsoeldner Мастер вам сказал, что он потерял контакт посланника, который должен встретить вас в 36_2 паломнического пути. Найти местонахождения посланника, чтобы выяснить, что случилось. 
QUEST_JOBSTEP_20150729_003049	Победите %s, который бросился в
QUEST_JOBSTEP_20150729_003050	Собрать информацию о Amjinas
QUEST_JOBSTEP_20150729_003051	Колдун мастер сказал вам, что он пишет о вечной жизни. Собрать информацию о Amjinases, что живем в вечной жизни. Вы можете услышать больше от Dievdirbyss Мастер на Запад Шяуляй лесу, Некромант Мастер на Мюллеры проход, и Chronomancer Мастер Стела на дороге.
QUEST_JOBSTEP_20150729_003052	Вы слышали что-то от Amjinas. Возвращение колдуна Мастер.
QUEST_JOBSTEP_20150729_003053	Исследуйте Рудник кристаллов
